分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
辽宁,公共缴费,826229049004001,国网辽宁省电力有限公司阜新供电公司,175,9459.85,80,165
内蒙古,公共缴费,898150549000115,国网内蒙古东部电力通辽供电公司,175,9142.56,107,155
深圳,外部商户,938440363000006,平安财产险,174,227109.59,19,146
黑龙江,外部商户,896260053110535,西安商泰源商贸有限公司,173,19544.78,4,30
湖南,公共缴费,001430148140002,移动行业商户,171,1388.92,46,163
湖南,公共缴费,001430548140002,邵阳市移动行业商户,171,917.14,51,157
辽宁,外部商户,898210592220003,（特约）本溪市公安交通警察支队,170,25261.87,17,94
上海,外部商户,105290054114515,中国建设银行股份有限公司（善融商务）,170,679183.89,13,75
总公司,信用卡还款,430980094980001,苏州银行互联还款,169,529484.85,59,161
河北,外部商户,898130193994019,河北省公安厅交通管理局,168,16025.24,17,92
总公司,信用卡还款,468980094980001,陕西秦农农商信用卡还款,165,153570.86,53,160
上海,服务类,802310053113423,易点生活,164,2226.07,158,155
黑龙江,外部商户,853260073922395,恩泽电子商务公司,163,84171.1,0,87
天津,公共缴费,898120048145555,中国联合网络通信有限公司天津市分公司,163,5785.69,153,161
重庆,外部商户,802500048990592,优积付(停车缴费)(云闪付),162,1297.85,81,147
四川,外部商户,896650053110112,龙岩市宏能商贸有限公司,162,43043.46,6,65
黑龙江,外部商户,896260053110448,陕西部吉迪格信息科技有限公司,162,55782.5,4,88
四川,外部商户,896650053110127,西安鸣野网络科技有限公司,161,24224.06,4,71
青岛,外部商户,105053289990257,青岛日日顺乐家物联科技有限公司,160,7903.85,148,158
上海,外部商户,104310058133381,星巴克（上海）,160,9943.6,43,157
陕西,外部商户,301610173999525,傲立科技,159,36702.54,14,76
四川,外部商户,896650053110125,西安觅绘商贸有限公司,158,19645.94,2,73
广东,外部商户,802440048160991,铂涛（旅游）（云闪付）,158,32122.65,50,142
黑龙江,外部商户,896260053110466,山西忠良商贸有限公司,158,40516.52,6,82
上海,外部商户,802310070110648,上海尚旅网络科技有限公司,157,58203.04,136,132
北京,公共缴费,865100086510002,中国金融认证中心（党费缴纳）,156,34507.1,0,156
北京,外部商户,898111953990226,多点,155,9440.81,149,136
总公司,信用卡还款,584700094980001,贵州银行信用卡还款,155,521825.07,18,136
总公司,信用卡还款,424301094980001,南京银行互联还款,155,707259.88,61,124
辽宁,公共缴费,439210149000001,沈阳燃气,154,5607.95,130,144
北京,外部商户,898111953990252,多点,153,11580.11,149,144
北京,外部商户,898111941210110,首约（约车服务）（云闪付）,153,7498.89,36,137
湖南,公共缴费,001430748140002,常德市武陵区移动行业商户,153,722.79,54,148
四川,外部商户,898511349001000,南充康源水务,152,8857.61,24,122
总公司,外部商户,620055459475042,Oceania-shop.online,152,13285.8,0,75
厦门,外部商户,853393053116716,惠朗电子商务公司,151,27370.56,6,117
福建,外部商户,417350758120064,光泽县农村信用合作联社员工食堂,148,1561.98,53,50
北京,外部商户,898111979930103,浙江争游网络科技有限公司,147,11747.34,10,94
安徽,外部商户,898340149000434,惠生活服务平台,147,602847.85,6,106
湖北,外部商户,027421093110001,荆州国家税务局,145,110348.33,14,50
湖北,服务类,027420193110001,暂收款（武汉国税日间）,144,531199.99,11,80
甘肃,外部商户,581620192221111,银联在线交通罚没款,144,25656.33,22,109
大连,外部商户,898210248160447,浙江百年奥莱电子商务有限公司,144,14584.09,144,87
北京,外部商户,898111953990232,多点,144,7770.8,139,126
广东,外部商户,896580053110294,陕西强东瑞贸易有限公司,142,23248.02,7,70
四川,外部商户,821510159218088,1919快喝,139,26348.23,16,61
广东,外部商户,105440148999918,广州市妇儿医疗,139,15336.89,20,118
总公司,信用卡还款,541980094980001,长安银行信用卡还款,139,323623.73,39,132
总公司,信用卡还款,420980094980001,大连互联网还款,138,385782.26,52,128
安徽,公共缴费,898340848140032,中国联通安庆市分公司（话费）,138,10.23,138,125
海南,公共缴费,001460148140002,电信手机缴费,137,1141.91,124,91
浙江,外部商户,896330053110077,菏泽远林新能源有限公司,136,56249.05,1,95
浙江,外部商户,896330053110026,上海靠著贸易有限公司,136,63349,1,49
江西,外部商户,448421086519998,南昌市社会保险管理中心,136,266935.11,30,82
北京,外部商户,898111953990237,多点,135,5844.18,130,129
黑龙江,外部商户,896260053110454,湖南彼凋贸易有限公司,135,31310.9,5,83
上海,外部商户,898310158141953,达美乐比萨(餐饮)(云闪付),135,13110.35,58,131
上海,外部商户,104310058133374,星巴克（湖北）,134,8026.58,29,132
上海,外部商户,104310058133392,星巴克（宁波）,134,7382.99,39,129
浙江,外部商户,906330148160056,一梦江湖手游,132,7193.68,18,90
黑龙江,外部商户,853260055332466,同舟汽车销售公司,130,69348.3,3,82
广东,公共缴费,898440186510031,广州银联网络支付有限公司(党费),130,26769.45,0,130
四川,外部商户,896650053110123,西安茂闵轩商贸有限公司,129,27836.92,4,70
黑龙江,外部商户,853260057342529,同舟计算机公司,128,38933.33,4,65
天津,外部商户,898120092220112,掌上路路通,128,23399.09,18,86
北京,外部商户,898111953990412,多点,128,8714.8,125,114
浙江,公共缴费,102330148140002,中国电信股份有限公司浙江分公司,128,1941.8,94,99
广东,外部商户,896580053110310,贵州省史蒂夫电子商贸有限公司,128,33975.29,2,80
上海,外部商户,802310048993499,东方电视购物,127,55264.39,72,113
上海,外部商户,821290059990QDV,上海邮乐网络技术有限公司,127,293229.39,4,21
上海,服务类,802310073990556,盛大汽车,127,1502.71,112,124
黑龙江,外部商户,853260057342449,同舟计算机公司,126,60883.95,3,79
广东,外部商户,896580053110309,贵州省多多睬科技有限公司,124,46352.28,1,58
浙江,外部商户,906330148160057,梦幻手游,124,45299.52,8,69
贵州,公共缴费,898520149000144,贵州电网有限责任公司贵阳供电局,124,29385.55,87,105
河南,外部商户,848411957320019,河南吖吖谷电子商务有限公司,123,1193161.69,23,60
江西,外部商户,821360173924029,杭州鲸算闪信息技术（服务费收取）,123,136978.66,22,109
重庆,外部商户,100502289398888,公安12123规费,123,11686.99,18,101
宁夏,公共缴费,543872049009990,宁夏石嘴山市星瀚集团自来水业务,123,4913.98,24,117
黑龙江,外部商户,853260073922475,恩泽电子商务公司,122,45269.3,2,65
广东,外部商户,802440048990838,多益网络,122,35266.47,6,94
云南,外部商户,896730053110073,西安碎梦商贸有限公司,121,18610,0,49
新疆,服务类,898650193990155,新疆维吾尔自治区财政厅信息网络中心,121,15046.82,6,36
贵州,公共缴费,898520149000120,贵州电网有限责任公司贵阳供电局,121,31390.47,95,112
浙江,外部商户,102330178320021,票时代,120,1208.09,39,96
福建,公共缴费,017350149000244,国网福建省电力有限公司福州供电公司,120,38917.53,52,93
总公司,信用卡还款,438370394981888,齐商银行信用卡还款,120,511392.07,29,107
厦门,外部商户,896393053110448,广州强次网络科技有限公司,119,53260.8,3,53
湖南,外部商户,898430341111002,湘潭交通经济建设投资总公司,119,3109.29,24,112
上海,服务类,802310053113425,浙江微能科技,118,2202.1,108,105
北京,外部商户,898111953990234,多点,118,6822.72,113,103
总公司,信用卡还款,496651094980001,四川天府银行信用卡还款,117,315537.86,23,103
上海,外部商户,104310058133378,星巴克（深圳）,117,7779.43,21,113
总公司,信用卡还款,444880094980001,新疆维吾尔自治区农村信用社互联还款,116,574188.83,14,101
浙江,外部商户,896330053110072,湖南郭拓傲贸易有限公司,116,40402.45,8,71
北京,外部商户,898111953990270,多点,116,4425.02,109,106
湖南,公共缴费,001430948140002,移动行业商户,115,547.9,29,110
福建,公共缴费,008350657220001,中国联通有限公司漳州分公司,115,47.15,85,111
山西,公共缴费,898140786510114,中国人民银行晋中市中心支行（党费缴纳）,115,12060,0,115
黑龙江,外部商户,853260055332386,同舟汽车销售公司,113,41078.3,5,81
上海,外部商户,898319856914266,优衣库（成衣）（云闪付）,113,19506.78,47,96
厦门,公共缴费,027350248140011,中国移动通信集团福建有限公司厦门分公司,113,174.62,65,105
四川,外部商户,896650053110118,西安俊霄客网络科技有限公司,112,14124,0,46
深圳,外部商户,802440348991069,山姆会员华东店,112,36433.23,42,102
内蒙古,公共缴费,898150849000004,内蒙古电力（集团）巴彦淖尔电业局,112,6357.13,85,103
总公司,外部商户,949332053110006,斯拉克,112,28730.75,11,65
辽宁,外部商户,898210392220011,（特约）海城市公安局交通管理大队,111,19480.9,7,38
辽宁,外部商户,898210892220003,（特约）营口市公安局交通警察支队,111,21167.84,26,70
四川,外部商户,896650053110117,菏泽优茗新能源有限公司,111,39743.61,3,80
湖南,外部商户,826430153110041,快乐购有限责任公司,111,68251.91,106,104
四川,外部商户,896650053110126,西安勉东电子科技有限公司,111,17115.57,4,54
总公司,信用卡还款,418100094980001,北京农商银行信用卡还款,111,418686.26,38,103
北京,外部商户,898111953990256,多点,110,8046.84,106,95
宁夏,公共缴费,898640386510101,中国人民银行吴忠市中心支行（党费缴纳）,110,8138,0,110
云南,外部商户,896730053110052,上海蒋景商贸有限公司,110,48373.32,1,55
贵州,公共缴费,898520349000118,贵州电网有限责任公司遵义供电局,109,21523.65,96,99
总公司,信用卡还款,422980094980001,成都农商互联还款,109,442535.19,25,97
厦门,外部商户,896393053110477,陕西卓新瑞商贸有限公司,109,35296.89,2,45
北京,外部商户,898111975120185,神州租车,109,109468.47,21,99
北京,外部商户,898111953990434,多点,109,7463.58,109,98
贵州,公共缴费,898520349000122,贵州电网有限责任公司遵义供电局,109,26116.52,97,100
新疆,服务类,898650182200050,新疆医科大学（食堂）,108,12133.02,9,98
上海,外部商户,306310075120001,一嗨租车,108,95496.46,63,106
辽宁,外部商户,898210147840015,辽宁省高速公路运营管理有限责任公司,107,135799.84,0,76
北京,外部商户,898110279410345,马拉马拉,107,13347.01,20,104
福建,公共缴费,008352257220003,福建移动通信有限责任公司宁德分公司,107,699.82,59,96
山东,外部商户,308481193990001,山东省交通罚款缴纳,107,13255.25,14,54
福建,公共缴费,008350557220001,中国联通泉州分公司(市公司集团客户部),107,259.35,42,104
辽宁,外部商户,898211492220009,龙岗（特约）葫芦岛市公安局交通警察支队,106,17217.08,15,66
山西,公共缴费,898140686510103,中国人民银行朔州市中心支行(党费缴纳),105,9387,0,105
湖南,公共缴费,001430248140002,株洲移动行业商户,105,648.78,37,94
浙江,外部商户,906330148160038,新倩女幽魂藏宝阁,104,34076.74,5,51
黑龙江,外部商户,896260053110542,西安昭仁信息科技有限公司,104,13058.41,1,81
浙江,公共缴费,105330049000001,建设银行浙江省分行（公共事业缴费）,104,7242.98,62,97
上海,外部商户,104310059996054,贞易信息,104,112596.38,4,32
总公司,信用卡还款,933076994981234,东莞农商行互联还款,104,209840.74,27,95
广西,外部商户,491450360120039,桂林银行股份有限公司（手机支付）,103,5276.25,15,89
福建,外部商户,103881310000010,福建省政府非税收入待解缴科目,102,25025.2,0,56
浙江,外部商户,906330148160038,逆水寒藏宝阁,102,43962.38,9,77
上海,外部商户,113310045110007,（特约）春秋航空网,102,99284.78,30,83
安徽,外部商户,303340141110002,合肥城市通卡股份有限公司（手机支付),102,3650,0,96
江苏,外部商户,898320147220157,北京途牛国际旅行社有限公司,101,327286.16,25,91
黑龙江,外部商户,896260053110488,广州彬顾信息科技有限公司,101,22668.94,4,57
上海,外部商户,802310053113369,叮当快药,101,6054.01,30,95
总公司,信用卡还款,459980094980001,台州银行信用卡还款,101,531169.71,34,96
福建,公共缴费,309350449000001,福建恒源供水股份有限公司,100,1212.83,89,88
上海,外部商户,105290048140580,天翼电子商务有限公司上海分公司（翼支付）,99,109896.23,0,61
青岛,外部商户,846053248160004,山东亿佰园商务服务有限公司,98,8110.01,92,61
安徽,服务类,802340053110556,浙江微能科技,98,4308.05,48,87
总公司,信用卡还款,402871094980001,宁夏黄河农村商业银行信用卡还款,98,324040.95,15,85
北京,外部商户,898111953990236,多点,97,5378.44,90,82
大连,外部商户,898210248160391,青岛日日顺乐家物联科技有限公司,97,5556.01,12,96
安徽,公共缴费,898340149000066,合肥供水,97,6934.92,29,51
福建,公共缴费,417350386510001,仙游县农村信用合作联社党委（党费）,96,5937.31,0,96
