分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
浙江,外部商户,103330148160013,橙子科技,3,727,0,2
青岛,外部商户,898053293990218,（特约）青岛市社会保险事业局,3,1961,0,2
浙江,公共缴费,898330349000018,国网浙江省电力有限公司文成县供电公司,3,414,1,3
上海,外部商户,310310458148552,肯德基上海银霄餐厅,3,180,1,2
总公司,外部商户,898319873940147,浙江易能科技有限公司(易能科技),3,2,3,3
新疆,服务类,898650193990160,国家税务总局新疆维吾尔自治区税务局自治区,3,1469,2,2
云南,外部商户,301532550519500,云南云铝润鑫铝业有限公司,3,249,1,3
河北,外部商户,898130193994055,河北省公安厅交通管理局,3,300,0,3
浙江,外部商户,102330593110002,吴兴区财政局,3,399,1,3
上海,外部商户,310310958123390,肯德基高桥,3,66,1,2
福建,外部商户,105910000031233,共青团漳州市委台商投资区工作委员会,3,2,2,3
总公司,外部商户,105411792220014,驻马店市预算外资金管理局,3,500,0,3
上海,外部商户,113310078320020,卖座网,3,52,1,3
北京,外部商户,898111954990393,宝键中国,3,10235,1,2
河北,外部商户,898130193994074,河北省公安厅交通管理局,3,250,0,2
福建,外部商户,027350149000012,国网南平供电公司,3,663,1,3
上海,外部商户,898310173993203,万达信息线上测试,3,0,0,1
安徽,公共缴费,898341049000001,国网安徽省电力公司黄山供电公司（电费）,3,115,0,3
河南,外部商户,898410694020001,中国邮政集团公司鹤壁市分公司(鹤壁邮政),3,170,0,1
上海,外部商户,310310458148621,肯德基上海芷江餐厅,3,42,1,3
福建,公共缴费,104350748990033,福建广电网络集团股份有限公司浦城分公司,3,1,3,3
总公司,外部商户,105411392220001,镇平县财政局,3,349,1,3
贵州,公共缴费,898522249000126,贵州电网公司铜仁供电局（松桃供电局）,3,444,3,3
上海,外部商户,424310048160000,中首清算,3,15000,0,2
河南,服务类,898410593110065,河南国税互联网财税库银（安阳）,3,1244,0,1
新疆,外部商户,427881049000010,新疆广电网络股份有限公司（公缴）,3,200,0,3
上海,外部商户,310310458148667,肯德基上海芮欧餐厅,3,108,2,3
上海,外部商户,310310458148188,肯德基山东青岛南京路餐厅,3,52,0,3
河北,外部商户,898130193994015,河北省公安厅交通管理局,3,250,0,3
上海,商城,802310053113164,唯榀实业（云闪付商城）,3,77,2,3
广东,外部商户,103440156990099,奥买家,3,620,2,3
广东,外部商户,898440493110001,国家税务总局珠海市税务局,3,19965,0,3
福建,公共缴费,019350749004004,国网福建南平市延平区供电有限公司,3,3514,1,3
总公司,外部商户,919084082990001,Flywire,3,83674,0,3
北京,外部商户,898110272980617,河狸家,3,10556,0,3
深圳,外部商户,898440353116308,优购,3,550,2,3
上海,外部商户,853290073925437,简单心理,3,1400,0,1
广东,外部商户,898440147220195,广州南湖粤途国际旅行社有限公,3,15857,1,3
新疆,外部商户,301650180629997,新疆生产建设兵团第四师医院,3,40,0,2
宁夏,公共缴费,302871048999001,宁夏广播电视网络有限公司,3,79,1,3
宁夏,外部商户,898640380620104,吴忠市人民医院,3,20,2,3
新疆,公共缴费,898652286510007,中国人民银行哈密地区中心支行（党费缴纳）,3,168,0,3
上海,外部商户,310310458148228,肯德基山东青岛家得餐厅,3,95,0,2
河北,外部商户,898130193994004,河北省公安厅交通管理局,3,300,0,2
天津,外部商户,301120082209500,交行天津市分行银校通,3,16235,0,3
安徽,公共缴费,898340749000001,国网电力,3,788,1,3
浙江,外部商户,105333083980001,苍南县财政局,3,229,1,3
福建,服务类,999350893110001,国税总局龙岩税务日间,3,8215,0,3
贵州,公共缴费,898520449000118,贵州电网有限责任公司普定供电局,3,611,3,3
浙江,公共缴费,898330849000006,国网浙江龙游县供电有限公司,3,421,1,2
大连,外部商户,QRC310105222419,大连成洋航货运有限公司,2,29,0,1
福建,外部商户,QRC310105225070,大姆指超市,2,82,0,1
宁夏,外部商户,898640175230230,(特约)银川建发商业管理有限责任公司停车场,2,6,1,2
上海,外部商户,310310458148758,肯德基辽宁抚顺临江餐厅,2,25,0,2
总公司,信用卡还款,332980094980001,南洋互联网还款,2,2010,0,2
总公司,外部商户,919084082990015,Western Union Debit,2,964,0,2
河南,服务类,898410793110039,河南新乡高新技术产业园区国家税务局,2,21681,1,2
总公司,信用卡还款,548410494980001,平顶山银行互联网还款,2,19231,2,2
上海,外部商户,310310458147761,肯德基江苏南京红山餐厅,2,90,2,2
上海,外部商户,310310958124213,必胜客康华路,2,66,0,1
上海,外部商户,310310458146611,肯德基广东广州五月花餐厅,2,36,1,2
陕西,外部商户,898610693110101,延安市国家税务局,2,27022,0,2
广东,外部商户,105910000009196,中国南方航空集团公司,2,183,0,2
总公司,外部商户,620055459425003,Ask Wind Ltd,2,200,0,1
上海,外部商户,310310458147986,肯德基广西南宁桃源路餐厅,2,16,1,2
云南,外部商户,105910000432346,云南师范大学附属镇雄中学,2,2499,1,2
福建,服务类,999350793110001,国税总局南平税务日间,2,1301,1,2
湖南,外部商户,899551053990004,城市汇通（数字礼券）,2,49,1,2
上海,外部商户,310310458149573,肯德基广东深圳欧洲城餐厅,2,39,0,1
福建,公共缴费,104350548990031,福建广电网络集团股份有限公司泉港分公司,2,14,1,2
上海,服务类,898319958127901,上海甫垚物业管理有限公司,2,95,2,2
海南,公共缴费,898460149000005,海南民生管道燃气有限公司燃气缴费,2,53,1,2
上海,外部商户,310310458145032,必胜宅急送上海市源深餐厅,2,177,2,2
北京,外部商户,898110260120065,安心保险,2,642,0,2
北京,外部商户,898110278320304,CGV影城（电影院）（云闪付）,2,117,0,2
厦门,外部商户,802350253990517,厦门万象城,2,597,2,2
上海,外部商户,102310059410204,耐克商业（中国）有限公司（耐克商业中国）,2,948,0,2
总公司,外部商户,898319873940125,浙江易能科技有限公司(易能科技),2,0,2,2
上海,外部商户,310310458146468,肯德基广东中山大信新悦-餐厅,2,98,1,2
总公司,外部商户,898319873940145,浙江易能科技有限公司(易能科技),2,1,2,2
贵州,公共缴费,898520149000103,贵州电网有限责任公司贵安供电局,2,288,2,2
上海,外部商户,310310458146324,肯德基广东东莞松山湖DT餐厅,2,32,0,1
安徽,公共缴费,898340149000324,国网安徽长丰县供电有限责任公司（电费）,2,217,1,2
浙江,公共缴费,898330649000007,国网浙江绍兴市上虞区供电有限公司,2,1847,1,1
上海,外部商户,310310458147117,肯德基浙江宁波镇海鼓楼餐厅,2,39,1,2
宁波,外部商户,898330286510109,宁波市鄞州区财政局,2,160,0,1
上海,商城,802310053113380,民映居（银联云闪付商城）,2,77,2,2
江苏,外部商户,102303041110003,徐州地铁运营有限公司,2,0,2,1
四川,外部商户,853650057340016,找我婚礼,2,20980,1,2
江苏,外部商户,902320593990002,昆山市教育局（学生缴费）,2,1710,0,2
上海,外部商户,310310458148625,肯德基上海长江南路餐厅,2,118,1,2
福建,外部商户,027350149000023,国网建瓯县供电有限公司,2,85,1,1
湖南,外部商户,898430249003796,株洲市自来水有限责任公司,2,174,0,2
江苏,外部商户,302305056410006,妈妈好（江苏）网络技术有限公司,2,30,2,2
广东,外部商户,104440180620312,荔湾区中医医院,2,50,0,2
上海,外部商户,310310458149941,肯德基天津红旗餐厅,2,61,1,2
上海,外部商户,310310458147029,肯德基浙江金华永康华联餐厅,2,60,1,1
江苏,公共缴费,898320593110157,国家税务总局苏州工业园区税务局,2,6278,0,1
上海,外部商户,310310458146176,肯德基湖南长沙长沙高铁出发层餐厅,2,91,0,2
上海,外部商户,802310049000559,石化四川,2,7000,0,2
总公司,外部商户,105410892220003,博爱县非税收入资金财政专户,2,70,0,2
上海,外部商户,310310358126717,必胜客海南省宜欣PH,2,213,0,2
湖南,外部商户,105910000204098,安化县职业中专学校（安化黑茶学校）,2,2699,1,1
深圳,外部商户,802440359420503,天盈九州,2,20,0,2
总公司,外部商户,105411192220003,舞阳县财政局,2,200,0,1
北京,外部商户,104100548991042,百度(中国)有限公司东莞分公司,2,6000,0,2
安徽,公共缴费,898341148140009,中国联通滁州市分公司（话费）,2,0,2,2
吉林,公共缴费,945220383982183,国网吉林伊通满族自治县供电有限公司,2,199,1,2
上海,外部商户,310310458148981,肯德基辽宁沈阳金地琥珀店,2,43,1,2
上海,外部商户,310310758140414,肯德基江苏无锡蛟桥餐厅,2,141,2,2
上海,外部商户,310310758147649,肯德基北京学清路餐厅,2,191,0,2
上海,外部商户,310310358127775,必胜客浙江椒江耀达店,2,130,1,2
总公司,外部商户,105411092220003,襄城县财政局国库股,2,250,0,2
上海,外部商户,310311158121203,梧州新冠肯德基,2,23,1,2
北京,外部商户,898111979930140,上海手盟,2,228,0,1
上海,外部商户,310310758141141,肯德基湖北荆门银泰城餐厅,2,10,2,2
福建,外部商户,027350149000031,国网明溪县供电有限公司,2,612,0,1
上海,外部商户,310310458148473,肯德基上海莘建餐厅,2,29,1,2
上海,外部商户,310310458147139,肯德基浙江宁波泗门慈客隆餐厅,2,25,0,2
上海,外部商户,310310758141230,肯德基广东广州光明北餐厅,2,32,1,2
总公司,外部商户,898319873940102,浙江易能科技有限公司(易能科技),2,1,2,2
上海,外部商户,310310458148503,肯德基上海御桥餐厅,2,61,0,2
上海,外部商户,310310958120731,肯德基唐镇,2,124,1,2
上海,外部商户,310310458147037,肯德基浙江宁波北仑明州餐厅,2,57,1,2
上海,外部商户,310310458148429,肯德基上海川沙餐厅,2,27,0,1
上海,商城,802310053113422,片仔癀国药堂（云闪付商城）,2,128,2,2
浙江,外部商户,105330693110003,新昌县财政局,2,1391,1,2
福建,公共缴费,104352248990039,福建广电网络集团股份有限公司周宁分公司,2,19,1,2
上海,外部商户,310310458146671,肯德基广东广州工业大道餐厅,2,74,2,2
总公司,外部商户,105410142150068,河南宇鑫物流集团有限公司,2,1502,0,1
上海,外部商户,310310758141096,肯德基甘肃兰州兰州西站餐厅,2,109,2,2
总公司,外部商户,105411792220018,平舆县财政局非税收入归集专户,2,120,0,2
上海,外部商户,310310458148546,肯德基上海江苏餐厅,2,47,2,2
湖北,外部商户,898422841110474,恩施市公共汽车公司,2,40,0,2
云南,外部商户,898532593112694,云南省国税局-红河财税库银,2,18734,0,2
总公司,外部商户,301320260129500,交行无锡电子渠道,2,9200,0,2
吉林,公共缴费,945220483980680,国网吉林东丰县供电有限公司,2,0,2,2
云南,外部商户,898533593110015,云南省国税局-临沧财税库银,2,9458,1,2
北京,外部商户,898110278320305,CGV影城（电影院）（云闪付）,2,101,2,2
上海,外部商户,310310458148527,肯德基上海东江湾餐厅,2,26,0,2
吉林,服务类,826220148160026,看电影,2,140,2,2
上海,外部商户,310310458149233,肯德基江苏南通如皋大润发餐厅,2,58,0,2
上海,外部商户,310310458145834,肯德基四川成都莱蒙餐厅,2,67,0,1
青岛,外部商户,802053241110076,青岛长途汽车售票网,2,88,0,2
广东,外部商户,103441280620034,肇庆市第一人民医院,2,38,0,1
上海,外部商户,310310458145757,肯德基四川成都春禧餐厅,2,60,0,2
湖南,公共缴费,898430349000013,湘潭德盛能源配售电有限公司,2,250,0,2
河北,外部商户,898130193994067,河北省公安厅交通管理局,2,300,0,2
上海,外部商户,802310051720535,石化辽宁,2,700,0,2
福建,外部商户,105910000244199,莆田市城厢区人民政府办公室,2,90,0,1
河北,外部商户,898130448160734,深圳市冉冉升起网络科技有限公司,2,1600,0,2
上海,外部商户,310310458147654,肯德基江苏省扬州吾悦广场,2,34,1,2
天津,外部商户,898120093119904,天津国税,2,1223,0,1
上海,外部商户,310310758140369,肯德基湖北黄冈鼓楼餐厅,2,21,1,2
上海,外部商户,310310458149367,肯德基江苏苏州港龙餐厅,2,93,0,2
青岛,外部商户,898053293990215,（特约）青岛市社会保险事业局,2,1307,0,2
辽宁,外部商户,105210159650006,北方联合广播电视网络股份有限公司,2,576,0,2
云南,服务类,104731082207002,云南民族大学,2,1598,1,2
上海,外部商户,310310458149293,肯德基江苏苏州园区斜塘餐厅,2,14,1,1
上海,外部商户,310310758140665,肯德基宁夏银川银川良田店,2,60,0,2
福建,外部商户,027350149000039,国网沙县供电有限公司,2,333,0,2
宁波,外部商户,301330244589502,浙江省烟草公司宁波市公司,2,27622,1,2
上海,外部商户,310310458145460,肯德基北京崇文门餐厅,2,36,1,2
上海,外部商户,310310458147218,肯德基浙江杭州西蒙印象城餐厅,2,59,0,2
厦门,外部商户,QRC310105227564,思羽美业集团,2,4,0,1
上海,外部商户,310310758140746,肯德基新疆博尔塔拉蒙古自治州博乐友好店,2,137,1,2
上海,外部商户,310310458146370,肯德基福建三明尤溪水东店,2,16,0,2
北京,外部商户,898110278320307,CGV影城（电影院）（云闪付）,2,229,1,2
上海,外部商户,310310458146208,肯德基辽宁大连世纪店,2,35,0,1
深圳,外部商户,802440379930733,AB游戏厅,2,216,0,2
上海,外部商户,310310358127090,必胜客湖北公安路,2,171,0,2
安徽,外部商户,898340153995118,合肥美的智能科技有限公司,2,9,1,2
安徽,公共缴费,898340748140009,中国联通铜陵分公司（话费）,2,0,2,2
上海,外部商户,310310458147124,肯德基浙江杭州新塘乐购餐厅,2,77,0,2
上海,外部商户,310310458146210,肯德基辽宁大连成义餐厅,2,16,1,2
上海,外部商户,310310458148703,肯德基黑龙江哈尔滨精益餐厅,2,48,0,2
深圳,外部商户,898440379970036,铁马高尔夫,2,1510,0,1
宁波,公共缴费,301330249000004,国家电网（镇海）,2,100,1,2
上海,外部商户,310310758140337,肯德基湖北武汉汉西餐厅,2,14,1,2
总公司,外部商户,105411592220007,光山县财政局,2,199,2,2
重庆,服务类,104502882201005,重庆市永川职业教育中心,2,0,2,2
大连,外部商户,822791048140687,陕西维纳传媒股份有限公司,2,400,0,2
深圳,外部商户,802440375230512,（特约）无感停车（捷停车）,2,9,1,2
浙江,外部商户,104330941110003,海星电子商务,2,119,1,2
上海,外部商户,310310458147829,南京肯德基有限公司文鼎广场餐厅,2,73,0,2
上海,外部商户,310310758140452,肯德基江苏泰州迎春餐厅,2,58,2,2
浙江,服务类,898330493110140,嘉兴市地方税务局,2,40866,0,2
上海,外部商户,310310458146071,肯德基湖南长沙雨花亭餐厅,2,21,0,1
福建,服务类,410350148160002,福州小依信息科技有限公司,2,10,0,2
上海,外部商户,310310358126798,必胜客黑龙江省松雷,2,165,1,2
总公司,外部商户,NFC121111030000,萨日朗,2,1,0,1
上海,外部商户,310310958121354,肯德基壹海城,2,44,0,1
北京,外部商户,898110278320308,CGV影城（电影院）（云闪付）,2,95,2,1
上海,外部商户,310310458146439,肯德基广东广州洛溪餐厅,2,82,2,2
上海,外部商户,310310758140808,肯德基福建厦门后滨餐厅,2,20,0,2
广东,外部商户,103440648990028,华南通商贸,2,296,0,2
上海,外部商户,310310458146829,肯德基浙江杭州杭州萍水店,2,22,2,2
上海,外部商户,802310055330522,橙牛车管家（网购）（云闪付）,2,310,0,2
河北,外部商户,898130193993651,唐山市公安交通警察支队,2,209,1,1
上海,外部商户,310310458147196,肯德基浙江绍兴大唐开元餐厅,2,58,0,1
上海,外部商户,853310059497115,隆利化纤公司,2,39220,0,2
上海,外部商户,310310458145005,必胜宅急送上海市永泰路餐厅,2,121,2,2
总公司,外部商户,105410192220002,中牟县非税收入征收管理局,2,200,0,2
广东,外部商户,845440148141110,中国电信股份有限公司中山分公司,2,27,1,2
北京,外部商户,898111948160534,北京神州汽车租赁,2,658,0,2
福建,公共缴费,016350149000246,国网平潭供电公司,2,381,1,2
上海,外部商户,310310458148163,肯德基山东省城阳万象汇店KFC,2,19,0,1
江西,外部商户,898360172990779,南昌迪奥传媒有限公司,2,19,2,2
河北,外部商户,898130193994035,河北省公安厅交通管理局,2,100,0,2
天津,外部商户,105110000002483,天津中医药大学第一附属医院,2,286,0,2
上海,外部商户,310310458147751,肯德基江苏南京河西绿轴餐厅,2,24,2,2
上海,外部商户,310310458149620,肯德基海南海口海口东站餐厅,2,90,1,2
河北,外部商户,898130893110012,承德国库（国税）,2,5936,1,2
上海,外部商户,827310070114190,深圳市科之谷投资有限公司精品酒店分公司,2,2290,0,1
上海,外部商户,310310458148938,肯德基吉林松原中东DT餐厅,2,65,1,1
上海,外部商户,310310958122489,肯德基茂名华侨城KFC,2,50,0,2
上海,外部商户,310310858143333,肯德基江苏连云港嘉瑞宝餐厅,2,216,0,1
云南,外部商户,898532993111022,云南省国税局-大理财税库银,2,41604,0,2
四川,服务类,852652573729993,数娱充值,2,11,1,2
福建,公共缴费,104350548990035,福建广电网络集团股份有限公司惠安分公司,2,4,2,2
江苏,外部商户,105910000010711,太极半导体（苏州）有限公司,2,149,1,2
上海,外部商户,310310758140468,肯德基江苏无锡清扬餐厅,2,44,1,2
上海,外部商户,310310758140692,肯德基陕西西安西安唐兴路餐厅,2,69,1,2
上海,外部商户,310310458147129,肯德基浙江绍兴绍兴悦来餐厅,2,160,1,2
四川,外部商户,308510183510001,（特约）稚荟生活学前教育缴费,2,23180,0,2
福建,外部商户,027350149000030,国网闽清县供电有限公司,2,119,1,2
福建,公共缴费,016352249000303,国家电网（寿宁分公司）,2,216,0,2
上海,外部商户,310310458148415,肯德基上海海光餐厅,2,16,1,2
福建,外部商户,027350149000019,国网福清市供电有限公司,2,200,0,2
河北,外部商户,898130193994073,河北省公安厅交通管理局,2,200,0,2
上海,外部商户,310310458147900,肯德基江苏常州阳光城广场餐厅,2,187,2,2
厦门,外部商户,898352272110105,厦门市思帆实业有限公司,2,23,1,2
吉林,公共缴费,945220783981101,松原市城郊供电公司,2,67,2,2
四川,外部商户,898510147330046,都江堰市青城山－都江堰风景名胜区管理局,2,240,0,2
上海,外部商户,310310458147613,肯德基江苏南京夫子庙地铁站餐厅,2,38,0,2
上海,外部商户,310310358127359,必胜客山东省莱芜茂业,2,133,0,2
北京,外部商户,898110248160311,中国苏州,2,3000,0,2
北京,外部商户,947100048162843,上海勤和,2,60,0,1
河北,外部商户,898130193994101,河北省公安厅交通管理局,2,200,0,2
宁波,外部商户,QRC310105143012,范文虎国医馆,2,530,0,1
上海,外部商户,310310458147257,肯德基浙江温州北白象东大餐厅,2,57,0,1
上海,外部商户,310310458149310,肯德基江苏盐城黄海路餐厅,2,151,0,1
北京,外部商户,898111953990405,多点,2,151,2,2
上海,外部商户,310310458149134,肯德基海南海口日月广场餐厅,2,21,0,2
上海,外部商户,310310758141131,肯德基江西南昌广北餐厅,2,73,0,2
内蒙古,外部商户,898150148990011,内蒙古广播电视呼和浩特分公司,2,78,0,2
上海,外部商户,301310072210052,迪彩(上海)投资管理咨询有限公司,2,392,1,2
河南,服务类,898411393110049,南阳高新区地方税务局,2,12557,1,2
上海,外部商户,310310758149716,肯德基江苏南京柳洲东路站餐厅,2,178,1,2
总公司,外部商户,105910000002410,中国电信股份有限公司常熟分公司,2,66,2,2
总公司,外部商户,898319873940134,浙江易能科技有限公司(易能科技),2,0,2,2
总公司,外部商户,105410192220006,登封市财政局收款专户,2,103,0,1
宁波,外部商户,898330286510095,宁波市海曙区财政局,2,160,0,2
内蒙古,外部商户,898152949000002,内蒙古电力（集团）阿拉善电业局,2,200,0,1
上海,外部商户,310311158120628,宁波大学云创小镇肯德基,2,43,2,2
上海,外部商户,310310458149136,肯德基广东深圳宏发嘉域餐厅,2,89,2,1
上海,外部商户,310310458146599,肯德基广东广州林和西餐厅,2,120,0,1
总公司,外部商户,105411792220015,西平县财政局,2,300,0,1
云南,外部商户,898530593111001,云南省国税局-保山财税库银,2,33989,0,2
上海,商城,802310053113085,忠冠衡信息（云闪付商城）,2,0,2,2
上海,外部商户,310310758140900,肯德基河南郑州璞丽中心店,2,48,1,2
上海,外部商户,310310458148562,肯德基上海柳州2餐厅,2,99,2,2
上海,外部商户,802310053113413,阿拉订（商城）（云闪付）,2,5,2,2
广东,外部商户,105440180629586,广州医科大学附属第一医院（云闪付）,2,21,2,2
上海,外部商户,310310458148435,肯德基上海朱泾餐厅,2,17,1,2
上海,外部商户,310311158121668,南通苏通邻里肯德基,2,57,1,1
上海,外部商户,310310458148432,肯德基上海延吉餐厅,2,19,1,2
辽宁,服务类,826221073994003,维纳传媒股份有限公司（加油）,2,350,0,2
上海,外部商户,310310758140771,肯德基福建泉州南安成功餐厅,2,75,0,1
上海,外部商户,310310458146802,肯德基浙江宁波溪口武岭餐厅,2,42,1,2
北京,外部商户,898111953990259,多点,2,9,1,2
广东,公共缴费,102440893990015,中国人民银行湛江市中心支行,2,116,0,2
上海,外部商户,310310758140734,肯德基新疆乌鲁木齐铁路餐厅,2,38,1,1
上海,外部商户,310310458148328,肯德基山东泰安新城路餐厅,2,165,0,1
上海,外部商户,310310458146511,肯德基广东省仰忠汇KFC,2,113,1,2
上海,外部商户,310310458147826,肯德基江苏常州溧阳平陵餐厅,2,77,1,2
上海,外部商户,310310858140722,肯德基上海永业餐厅,2,240,1,2
上海,外部商户,310310958129695,旺达广场,2,43,0,2
浙江,外部商户,949330053110002,科天睿,2,875,0,1
上海,外部商户,310310458146343,肯德基福建福州帝豪餐厅,2,29,1,2
江苏,外部商户,105910000021568,昆山交通发展控股集团有限公司,2,120,0,2
总公司,信用卡还款,475336094981001,湖州银行信用卡还款,2,2368,0,2
上海,外部商户,310310458148843,肯德基辽宁沈阳腾飞餐厅,2,36,0,2
上海,外部商户,310310858143195,肯德基福建福清一拂餐厅,2,194,2,2
上海,外部商户,310310858140948,肯德基黑龙江哈尔滨松雷餐厅,2,177,0,2
上海,外部商户,310310458146900,肯德基浙江宁波海曙恒一店,2,17,2,2
上海,外部商户,310310458149068,肯德基辽宁锦州锦州万达店,2,37,0,1
四川,外部商户,853650059993115,冠卓工程机械公司,2,12600,0,2
上海,外部商户,310310458148230,肯德基山东济南华信餐厅,2,39,0,1
上海,外部商户,310310458147158,肯德基浙江绍兴柯桥华泰餐厅,2,246,1,2
上海,外部商户,310311158122075,广安邻水宏帆广场KFC,2,24,0,1
上海,外部商户,802310053112717,雅诗兰黛(上海)商贸有限公司,2,390,0,2
上海,外部商户,310310358127596,必胜客陕西宝塔,2,284,0,1
安徽,公共缴费,898341449000029,国家电网,2,10,2,2
总公司,外部商户,898319873940135,浙江易能科技有限公司(易能科技),2,1,2,2
河北,外部商户,898130193994071,河北省公安厅交通管理局,2,200,0,1
上海,外部商户,310310858141015,肯德基黑龙江齐齐哈尔百花餐厅,2,238,0,2
江西,外部商户,105910000034519,石城县委组织部,2,22,0,2
上海,外部商户,310310458148476,肯德基上海龙茗餐厅,2,72,2,2
浙江,外部商户,QRC310105155783,淘小铺,2,946,0,1
上海,外部商户,310310458147809,肯德基江苏南京紫峰餐厅,2,31,2,2
深圳,外部商户,847584042140308,嘉源物流,2,19900,0,1
上海,外部商户,310310858140598,肯德基上海长征餐厅,2,185,1,1
北京,外部商户,802110059330526,博民快易贷,2,1642,0,2
福建,外部商户,999350393110008,国税总局莆田税务日间,2,500,0,1
贵州,公共缴费,898522649000119,贵州电网公司凯里供电局（凯里市郊供电局）,2,212,2,2
上海,外部商户,310310458147770,肯德基安徽淮北相山路餐厅,2,37,0,1
江苏,外部商户,912320241110009,江阴市公共交通有限公司,2,59,1,2
北京,外部商户,898111948161114,北京创意麦奇（生活服务）（云闪付）,2,30021,1,1
上海,外部商户,310310458145891,肯德基四川成都青羊万达餐厅,2,30,1,2
上海,外部商户,310310758140807,肯德基福建厦门汇景新城餐厅,2,50,1,2
宁波,外部商户,853332057326395,伟旭信息技术公司,2,19875,0,2
北京,外部商户,898110278320293,CGV影城（电影院）（云闪付）,2,99,1,2
河北,外部商户,301130544580001,河北省烟草公司邢台市公司(新商盟),2,4472,0,2
福建,外部商户,999350893110001,国税总局龙岩税务日间,2,500,0,2
福建,外部商户,027350149000041,国网石狮市供电有限公司,2,528,0,2
上海,外部商户,310310458148504,肯德基上海人民餐厅,2,109,1,2
福建,外部商户,027350149000028,国网连江县供电有限公司,2,579,1,2
上海,外部商户,310310758141263,肯德基浙江宁波宁波鼓楼餐厅,2,45,1,2
浙江,公共缴费,898330749000004,国网浙江武义县供电有限公司,2,16896,1,2
上海,外部商户,105000054510623,光明随心订（乳制品）（云闪付）,2,235,2,1
浙江,公共缴费,898330649000006,国网诸暨市供电公司,2,899,1,2
上海,外部商户,310310458148279,肯德基山东青岛新城广场餐厅,2,19,1,2
深圳,外部商户,802440345110544,深航商旅,2,859,1,1
上海,外部商户,310310358127760,必胜客江苏南通百大,2,82,2,2
宁夏,外部商户,898640175230234,(特约)银川河东国际机场公共停车场,2,15,2,2
上海,外部商户,310310358126406,必胜客福建元洪店,2,61,1,1
上海,外部商户,310311158122113,九江快乐城KFC,2,128,0,1
上海,外部商户,310310458145924,肯德基四川成都软件园DT餐厅,2,32,0,2
上海,外部商户,310310458147942,肯德基安徽铜陵铜陵嘉华大润发店,2,16,1,2
海南,外部商户,898460175230283,（特约）海南中城实业集团有限公司,2,12,1,2
广东,外部商户,898440648160517,广州速道信息科技有限公司,2,1721,0,1
浙江,外部商户,906330148160011,网易宝,2,351,1,2
福建,外部商户,027350149000015,国网泉州供电公司,2,324,1,2
河北,外部商户,898130193994083,河北省公安厅交通管理局,2,120,0,2
总公司,外部商户,105410492220003,叶县非税收入管理局,2,220,0,2
上海,外部商户,310310458146976,肯德基浙江杭州临平银泰城餐厅,2,56,1,2
上海,外部商户,310310458148530,肯德基上海贵都餐厅,2,46,1,2
上海,外部商户,310310458149762,肯德基山西太原太原服装城餐厅,2,26,0,1
山东,外部商户,105910000260129,中国共产党威海市委员会市直机关工作委员会,2,57,1,2
上海,外部商户,310310458149860,河北保定万博广场,2,67,1,1
上海,外部商户,310310858141057,肯德基辽宁葫芦岛飞天餐厅,2,135,1,2
上海,外部商户,310310458146257,肯德基辽宁大连星海DT餐厅,2,75,2,2
江苏,外部商户,912320248160007,江苏滴令网络科技有限公司,2,1,2,2
上海,外部商户,310310458145817,肯德基四川成都新天府汇城餐厅,2,82,1,2
上海,外部商户,310310858140557,肯德基上海川沙餐厅,2,138,0,1
福建,公共缴费,104350348990014,福建广电网络集团股份有限公司清流分公司,2,0,2,2
上海,外部商户,310310758147851,肯德基北京市北太平庄西KFC,2,182,1,2
上海,商城,802310053113185,中闽在线（厦门）（云闪付商城）,2,0,2,1
安徽,公共缴费,898341249000136,国网安徽省电力公司太和县供电公司,2,481,0,1
上海,外部商户,310310358127891,必胜客上海凯进,2,53,1,2
上海,外部商户,310310458147735,肯德基江苏扬州江都商城餐厅,2,38,1,2
上海,外部商户,802310073750514,杭州火烧云科技有限公司（云闪付）,2,61,1,2
总公司,外部商户,105410292220003,尉氏县非税收入管理局,2,153,0,2
总公司,外部商户,620003600360002,DPAU NTAG,2,0,0,2
上海,外部商户,310310458147939,肯德基江苏南京天泰店,2,35,0,1
河北,外部商户,898130193994069,河北省公安厅交通管理局,2,150,0,2
浙江,外部商户,103330593110001,湖州市南浔区财政局,2,250,0,2
安徽,公共缴费,898341348140016,中国联通宿州市分公司（话费）,2,0,2,2
上海,外部商户,310310458148642,肯德基上海祝桥店,2,48,2,2
浙江,外部商户,898991141110019,（特约）公路与运输管理,2,95,0,1
福建,外部商户,027350149000034,国网宁化县供电有限公司,2,500,0,2
上海,外部商户,310310458147159,肯德基浙江宁波观海卫海卫餐厅,2,16,1,2
上海,外部商户,310310458147808,肯德基安徽阜阳颖河大润发餐厅,2,85,1,2
总公司,外部商户,105410592220003,汤阴县财政局国库股,2,98,1,1
宁波,公共缴费,929330249000001,电力缴费（象山）,2,197,2,2
上海,外部商户,310310458149531,肯德基广东珠海珠海兴业餐厅,2,81,2,2
宁波,外部商户,105910000014363,中国人民财产保险股份有限公司宁波市分公司,2,300,0,2
上海,外部商户,310310958129189,杭州之翼,2,41,1,2
福建,外部商户,999352293110001,国税总局宁德税务日间,2,499,1,2
北京,外部商户,898110278320289,CGV影城（电影院）（云闪付）,2,59,0,2
天津,公共缴费,104120049000029,天津生态城能源投资建设有限公司,2,45,0,1
