分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
总公司,信用卡还款,444791094980001,西安银行信用卡还款,167,303428.66,41,162
福建,公共缴费,008350357220003,福建移动通信有限责任公司莆田分公司,167,347.71,57,163
总公司,信用卡还款,444880094980001,新疆维吾尔自治区农村信用社互联还款,167,967880.7,19,130
总公司,信用卡还款,491617094980001,桂林银行信用卡还款,166,615770.08,39,146
四川,外部商户,898511349001000,南充康源水务,163,8047.55,29,128
重庆,外部商户,802500048990592,优积付(停车缴费)(云闪付),163,1103.07,80,149
总公司,信用卡还款,413980094980002,重庆农商互联还款,163,395119.88,59,147
总公司,外部商户,898440673990686,西安灵口商贸有限公司,162,11339.27,52,125
四川,外部商户,896650053110095,西安达科汇网络技术有限公司,161,22587.4,4,80
浙江,外部商户,102330178320021,票时代,161,3108.58,31,98
广东,外部商户,896580053110138,宁德市碧银商贸有限公司,160,130285,0,78
上海,外部商户,104310058133371,星巴克（北京）,160,9031.01,36,156
上海,外部商户,303310041110821,上海公共交通卡股份有限公司,157,10230.01,69,141
四川,外部商户,896650053110118,西安俊霄客网络科技有限公司,157,20827.98,1,41
上海,服务类,802310053113425,浙江微能科技,156,2705.3,143,143
大连,外部商户,802210253110507,邻趣,156,6187.72,143,143
总公司,信用卡还款,474980094980001,内蒙古互联网还款,155,639253.51,37,136
湖南,公共缴费,001431248140002,移动行业商户,152,1586,21,147
贵州,公共缴费,898520149000002,（特约）贵阳供水,152,9788.27,124,148
北京,外部商户,104100542151456,便利蜂,152,2684.08,101,144
总公司,信用卡还款,541980094980001,长安银行信用卡还款,150,479202.49,43,137
黑龙江,外部商户,896260053110567,西安慧佳萨商贸有限公司,149,12168.46,8,73
天津,外部商户,898120092220152,交通管理局(互联网交通安全综合服务平台),149,24028.84,38,104
总公司,信用卡还款,420980094980001,大连互联网还款,149,526599.16,48,134
辽宁,外部商户,898211392220008,朝阳市公安局交通警察支队罚没（特约）,148,22896.54,8,74
天津,公共缴费,898120048145555,中国联合网络通信有限公司天津市分公司,148,6702.83,136,142
四川,外部商户,898510193990022,四川省财政厅,147,18238.98,22,95
上海,服务类,802310053113423,易点生活,147,2004.47,144,143
北京,外部商户,929100048169830,微店（商城）（云闪付）,146,43897.83,0,113
广东,外部商户,896580053110369,龙岩发多利贸易有限公司,145,26949.13,2,74
海南,公共缴费,001460148140002,电信手机缴费,144,1748.77,123,108
重庆,外部商户,821502257324001,博宇盛世,143,139638.95,4,113
上海,外部商户,802310048993499,东方电视购物,142,84857.27,79,127
四川,外部商户,896650053110127,西安鸣野网络科技有限公司,141,19633.41,5,77
北京,外部商户,898111953990412,多点,140,10232.88,138,113
辽宁,外部商户,898210892220010,（特约）营口经济技术开发区公安局交通警察,140,22855.95,5,44
辽宁,外部商户,898210492220003,（特约）抚顺市公安局交通警察支队罚没,140,24345.99,20,83
广东,外部商户,802440048990838,多益网络,139,36884.47,10,110
北京,外部商户,898111953990232,多点,139,9898.07,138,122
辽宁,公共缴费,439210149000001,沈阳燃气,138,4313.48,123,133
青岛,外部商户,846053248160004,山东亿佰园商务服务有限公司,138,11112,134,80
宁夏,公共缴费,543872049009990,宁夏石嘴山市星瀚集团自来水业务,138,6207.42,22,124
北京,外部商户,898111953990236,多点,137,11293.91,135,129
湖北,外部商户,027421093110001,荆州国家税务局,136,102237.4,7,46
厦门,公共缴费,027350248140011,中国移动通信集团福建有限公司厦门分公司,135,304.65,48,85
总公司,外部商户,620055459475042,Oceania-shop.online,135,6127.64,0,53
总公司,外部商户,949332053110006,斯拉克,134,53801.97,9,71
北京,外部商户,898111979930103,浙江争游网络科技有限公司,134,11103.09,10,90
广东,外部商户,802440048160991,铂涛（旅游）（云闪付）,134,22649.77,35,119
辽宁,外部商户,898210392220002,（特约）鞍山市公安局公安交通管理局,134,24393.09,19,70
贵州,公共缴费,443701049000175,（特约）贵州煤气,133,16045.43,68,128
广东,外部商户,896580053110310,贵州省史蒂夫电子商贸有限公司,133,41594.18,4,77
北京,外部商户,898111953990266,多点,132,9289.85,129,119
湖南,公共缴费,001430548140002,邵阳市移动行业商户,132,719.84,41,113
江苏,外部商户,898320147220157,北京途牛国际旅行社有限公司,132,354262.83,53,113
上海,外部商户,898310158141953,达美乐比萨(餐饮)(云闪付),132,9799.08,49,123
总公司,信用卡还款,422980094980001,成都农商互联还款,131,496677.26,28,117
北京,外部商户,898111941210110,首约（约车服务）（云闪付）,130,6385.23,25,116
黑龙江,外部商户,896260053110563,陕西微微希网络科技有限公司,130,18651,0,50
内蒙古,公共缴费,898150549000115,国网内蒙古东部电力通辽供电公司,130,6619.41,84,122
湖南,外部商户,898430341111002,湘潭交通经济建设投资总公司,129,3638.82,33,119
安徽,外部商户,898340149000434,惠生活服务平台,129,375141.31,6,99
浙江,外部商户,906330148160051,网易点卡,128,11311.63,24,99
湖南,公共缴费,001430748140002,常德市武陵区移动行业商户,127,395.32,42,124
黑龙江,外部商户,896260053110488,广州彬顾信息科技有限公司,126,25654.55,0,38
总公司,信用卡还款,468980094980001,陕西秦农农商信用卡还款,125,193645.58,37,122
湖南,公共缴费,001431148140002,永州移动代扣行业商户,124,353.4,44,119
上海,外部商户,104310058133387,星巴克（上海）,124,7977.45,26,119
北京,外部商户,898111953990230,多点,124,6373.31,118,118
北京,外部商户,898111953990256,多点,124,7295.24,122,108
山东,外部商户,308481193990001,山东省交通罚款缴纳,123,12655.26,17,59
黑龙江,外部商户,896260053110466,山西忠良商贸有限公司,123,32399.53,3,71
黑龙江,外部商户,896260053110489,广州冰蝶网络科技部,121,45033.94,3,52
浙江,外部商户,906330148160038,逆水寒藏宝阁,121,48673.7,4,86
黑龙江,外部商户,896260053110465,西安果梦电子科技有限公司,121,12442.92,3,31
北京,外部商户,898111953990434,多点,120,11576.62,116,100
深圳,外部商户,938440363000006,平安财产险,119,170833.18,20,99
黑龙江,外部商户,896260053110452,北京维平禾商贸有限公司,119,18880,0,74
北京,外部商户,898110253114334,乐友孕婴童,117,17496.06,39,112
江西,外部商户,821360173924029,杭州鲸算闪信息技术（服务费收取）,117,123423.1,16,106
新疆,服务类,898650182200050,新疆医科大学（食堂）,117,15997.43,7,104
浙江,外部商户,896330053110072,湖南郭拓傲贸易有限公司,116,44555.97,1,56
广东,外部商户,896580053110370,龙岩康巨贸易有限公司,116,36670.06,2,76
黑龙江,外部商户,853260057342529,同舟计算机公司,116,37382.43,2,57
总公司,信用卡还款,438370394981888,齐商银行信用卡还款,114,585697.62,26,100
厦门,外部商户,853393053997496,奇屯商贸公司,114,57578.89,2,88
河北,外部商户,898130193994019,河北省公安厅交通管理局,114,10840.64,18,63
湖南,公共缴费,001430148140002,移动行业商户,112,896.18,40,110
甘肃,公共缴费,447620192220009,兰州银行交通罚款（后台）,112,19792.19,6,65
福建,公共缴费,417350786510005,中共邵武市农村信用合作联社党委（党费）,112,4245.5,0,112
福建,外部商户,417350758120064,光泽县农村信用合作联社员工食堂,112,1549.31,23,43
总公司,信用卡还款,417980094980001,盛京银行信用卡还款,111,510164.19,38,91
上海,外部商户,802310053113369,叮当快药,110,6435.53,44,104
黑龙江,外部商户,853260055332386,同舟汽车销售公司,109,44369.47,5,85
浙江,外部商户,906330148160038,新倩女幽魂藏宝阁,109,30894.1,7,59
辽宁,外部商户,898210592220003,（特约）本溪市公安交通警察支队,108,14787.86,12,60
厦门,外部商户,896393053110352,河北晓雪贸易有限公司,108,229948.22,2,95
湖北,外部商户,027421193110001,黄冈国税日间,108,33899.97,2,15
湖北,服务类,027420193110001,暂收款（武汉国税日间）,107,776176.07,8,56
天津,外部商户,898120092220112,掌上路路通,107,18802.79,34,77
四川,外部商户,896650053110123,西安茂闵轩商贸有限公司,107,19519.94,3,53
安徽,外部商户,303340141110002,合肥城市通卡股份有限公司（手机支付),106,4510,0,97
陕西,外部商户,898610153995040,西安华信锐捷信息技术有限公司,106,16220.38,10,57
辽宁,外部商户,898210892220003,（特约）营口市公安局交通警察支队,106,20249.5,14,67
总公司,信用卡还款,418100094980001,北京农商银行信用卡还款,105,295680.27,26,91
贵州,公共缴费,898520349000122,贵州电网有限责任公司遵义供电局,104,22817.99,83,92
安徽,公共缴费,898340148140040,中国联通合肥市分公司（话费）,104,20.3,103,93
甘肃,外部商户,581620192221111,银联在线交通罚没款,104,17245.59,18,86
浙江,公共缴费,102330148140002,中国电信股份有限公司浙江分公司,103,749.41,81,82
厦门,外部商户,896393053110477,陕西卓新瑞商贸有限公司,102,32443.98,1,45
安徽,公共缴费,898340848140032,中国联通安庆市分公司（话费）,102,13.45,102,99
上海,外部商户,821290059990QDV,上海邮乐网络技术有限公司,101,151073.83,2,11
安徽,外部商户,898340148140054,中国移动通信集团安徽有限公司（手机支付）,99,3796.45,59,89
广东,外部商户,896580053110265,山西华鼎云信网络科技有限公司,99,98289.68,3,87
青岛,外部商户,103053253111537,利群集团青岛电子商务有限公司（利群集团）,98,20782.91,95,71
北京,外部商户,898111975120185,神州租车,98,161693.68,19,93
江西,外部商户,448421086519998,南昌市社会保险管理中心,98,272725.42,17,60
山西,公共缴费,898140786510114,中国人民银行晋中市中心支行（党费缴纳）,98,7546,0,98
云南,外部商户,896730053110052,上海蒋景商贸有限公司,98,51726.94,2,53
总公司,信用卡还款,642331094980001,杭州银行信用卡还款,98,287221.11,39,89
四川,外部商户,896650053110126,西安勉东电子科技有限公司,97,10024.85,5,55
北京,外部商户,947100048162050,胡大王,97,10720,0,22
福建,公共缴费,008350657220001,中国联通有限公司漳州分公司,97,100.25,77,94
浙江,公共缴费,105330049000001,建设银行浙江省分行（公共事业缴费）,96,5258.95,55,88
云南,公共缴费,898532686510104,中国人民银行文山中心支行(党费缴纳),96,4884,0,96
总公司,信用卡还款,912320294980001,江阴农商行互联网还款,96,378504.97,18,86
河南,公共缴费,586410149000002,中原银行电力缴费,95,5292.91,90,72
深圳,外部商户,898440353112287,vivo支付,95,5458.18,8,48
上海,外部商户,104310058133374,星巴克（湖北）,95,5941.35,18,90
厦门,外部商户,896393053110353,暖盈滋禧（北京）科技有限公司,95,205256.41,7,83
上海,外部商户,104310058133381,星巴克（上海）,95,7398.15,27,91
浙江,外部商户,906330148160057,梦幻手游,94,20898.81,5,45
福建,公共缴费,017350149000244,国网福建省电力有限公司福州供电公司,94,47799.67,47,75
云南,外部商户,896730053110073,西安碎梦商贸有限公司,93,12743.98,2,45
厦门,外部商户,896393053110274,河北秋菊商贸有限公司,93,155537.41,8,89
山东,外部商户,302481155112001,山东省公安厅（罚没）,93,13972.57,8,36
山东,公共缴费,898053186510004,银联商务山东分公司（党费缴纳）,92,18222.42,0,92
上海,外部商户,306310075120001,一嗨租车,92,113409.39,47,90
安徽,外部商户,898340147220314,合肥常准国际旅行社有限责任公司,92,89977,92,56
河南,外部商户,898410593110065,河南国税互联网财税库银（安阳）,92,43131.3,0,67
福建,公共缴费,008350557220001,中国联通泉州分公司(市公司集团客户部),91,338.14,43,89
重庆,外部商户,100502289398888,公安12123规费,91,8203.45,18,75
宁夏,公共缴费,898640148140241,宁夏移动话费充值,91,454.55,58,73
湖南,公共缴费,001430948140002,移动行业商户,91,683.71,19,89
上海,外部商户,898319853317985,来伊份商城（食品销售）（云闪付）,91,10335.54,53,85
安徽,外部商户,898340154995214,鲜丰水果股份有限公司,90,538.06,60,69
福建,公共缴费,016350849000293,国网福建省电力有限公司龙岩供电公司,90,12497.96,35,68
深圳,外部商户,898440354113710,天虹商场,90,10825.87,27,86
总公司,信用卡还款,440980094980001,徽商信用卡还款,90,300816.8,24,79
大连,外部商户,898210248160391,青岛日日顺乐家物联科技有限公司,90,5048.23,11,90
辽宁,外部商户,898211492220009,龙岗（特约）葫芦岛市公安局交通警察支队,90,15159.24,21,71
河北,公共缴费,898130193994153,国网冀州市供电公司,90,2422.97,78,83
四川,外部商户,896650053110128,西安企航程商贸有限公司,89,12570.94,3,49
北京,外部商户,898111953990270,多点,89,2386.07,84,81
上海,服务类,802310073990556,盛大汽车,89,971.74,82,89
内蒙古,公共缴费,898150849000004,内蒙古电力（集团）巴彦淖尔电业局,88,3376.73,67,80
