分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
宁波,外部商户,853332057326404,冀人电子产品公司,4,17000,0,4
福建,外部商户,027350149000049,国网仙游县供电有限公司,4,820,0,2
贵州,公共缴费,898522249000117,贵州电网公司铜仁供电局（万山供电局）,4,642,4,4
总公司,充值,103990148140007,浙江开心果网络科技有限公司（移动流量）,4,142,3,4
总公司,外部商户,105410792220009,卫辉市财政局,4,350,0,2
湖北,外部商户,898420159121758,小药药(武汉)医药有限公司,4,13463,0,4
河北,外部商户,898130193994029,河北省公安厅交通管理局,4,400,0,2
安徽,公共缴费,898340449000106,国网安徽省电力公司凤台县供电公司,4,415,4,4
河北,外部商户,898130193994061,河北省公安厅交通管理局,4,400,0,2
上海,商城,802310053112475,从禾农业（云闪付商城）,4,330,0,4
总公司,外部商户,620003620180005,EASI Hobart,4,49,0,2
四川,外部商户,853650057120001,野兽派,4,48224,2,4
河北,外部商户,898130193994080,河北省公安厅交通管理局,4,400,0,3
辽宁,外部商户,898210892220005,（特约）大石桥市公安局交通警察大队,4,799,1,4
广东,外部商户,853580059703036,丝宝俪商城,4,36576,0,4
上海,外部商户,802310051720532,石化黑龙江,4,900,0,3
福建,公共缴费,104350548990036,福建广电网络集团股份有限公司安溪分公司,4,22,3,3
福建,外部商户,027350149000018,国网漳州供电公司,4,14399,0,3
福建,外部商户,027350149000046,国网武平县供电有限公司,4,400,0,4
贵州,公共缴费,898522649000149,贵州电网公司凯里供电局（从江供电局）,4,747,4,4
福建,公共缴费,104350748990033,福建广电网络集团股份有限公司浦城分公司,4,2,4,4
上海,外部商户,802310049000537,中国石油化工股份有限公司浙江石油分公司,4,5000,0,4
上海,外部商户,802310079990503,上海梦魔数据,4,64,0,3
内蒙古,公共缴费,898150148990011,内蒙古广播电视呼和浩特分公司,4,379,1,4
福建,外部商户,027350149000058,国网长乐市供电有限公司,4,5220,0,2
浙江,外部商户,103330148160013,橙子科技,4,1057,0,2
辽宁,外部商户,898210592220004,（特约）本溪满族自治县公安局交通警察大队,4,500,0,3
云南,外部商户,301532550519500,云南云铝润鑫铝业有限公司,4,330,0,3
广东,外部商户,105910000021244,中国南方航空集团公司,4,384,0,4
安徽,公共缴费,898341249000136,国网安徽省电力公司太和县供电公司,4,394,3,4
辽宁,外部商户,898211392220013,北票市公安交通警察大队（特约）,4,799,1,4
总公司,外部商户,301330260129500,交行宁波电子渠道,4,5275,0,4
贵州,公共缴费,898522649000116,贵州电网公司凯里供电局（施秉供电局）,4,296,4,3
辽宁,外部商户,898210150462909,（特约）北京三元禾丰牧业有限公司,4,26553,0,1
福建,外部商户,410350148160003,福州小依信息科技有限公司,4,199,2,4
上海,外部商户,802310051720520,石化海南,4,1400,0,4
海南,外部商户,898460180620163,海南智慧医院（医疗）(云闪付),4,33,4,4
河北,外部商户,898130193994013,河北省公安厅交通管理局,4,350,0,3
广东,外部商户,103440548990010,华南通商贸,4,739,3,4
辽宁,外部商户,898211092220001,（特约）辽阳市公安交通警察支队宏伟交警大,4,400,0,4
江苏,外部商户,898320147220157,北京途牛国际旅行社有限公司,4,3369,0,4
北京,外部商户,898111972950110,北京邻家科技有限公司,4,912,1,2
江西,外部商户,105910000441018,万安县窑头中学,4,3081,0,1
浙江,公共缴费,898330149000023,国网浙江桐庐县供电有限公司,4,429,4,3
福建,公共缴费,104350748990029,福建广电网络集团股份有限公司武夷山分公司,4,0,4,4
海南,外部商户,821460193119001,海南省公安厅交通警察总队,4,448,2,4
浙江,公共缴费,898330849000004,国网浙江省电力有限公司衢州供电公司,4,200,3,4
浙江,外部商户,898991348160059,嘉兴乐玩网络科技有限公司（远程H5）,4,479,1,4
辽宁,外部商户,898210992220011,（特约）彰武县公安交通警察大队,4,697,2,3
广东,外部商户,308440189990027,医程通（医疗）（云闪付）,4,385,0,2
总公司,外部商户,898352248161827,福建冻品在线网络科技有限公司（APP）,4,1830,0,2
上海,外部商户,105000054510633,光明随心订（乳制品）（云闪付）,4,878,4,2
山西,服务类,898140192220101,山西省公安厅交通管理局,4,692,1,3
广东,外部商户,898440059775779,创怀(上海)企业管理咨询有限,4,871,0,4
上海,外部商户,853290073925437,简单心理,4,2450,0,3
上海,外部商户,310310758141231,肯德基广东广州番禺大岗餐厅,4,32,0,1
上海,外部商户,303310049000989,云缴费（水费）,4,255,3,4
宁波,公共缴费,102330249000002,国网浙江余姚市供电有限公司（余姚）,4,435,2,4
贵州,公共缴费,898522749000145,中国南方电网,4,349,4,4
深圳,外部商户,802440379930658,邑世游戏,4,492,0,1
山西,外部商户,898177093111001,临汾市税务局（财税库银）,4,2765,1,3
浙江,外部商户,898330593110017,德清县财政局,4,347,1,3
安徽,公共缴费,898341549000635,国家电网,4,181,3,4
吉林,公共缴费,945220883981001,国网吉林省电力有限公司白城市城郊供电公司,4,189,2,4
湖南,公共缴费,001431248140099,行业商户(电信）,4,221,1,4
厦门,公共缴费,027350249000112,厦门华润燃气有限公司,4,248,0,4
上海,外部商户,105910000409110,虹桥乐贤居--租金,4,21928,0,4
浙江,外部商户,102333083980004,平阳县财政局,4,448,1,4
浙江,公共缴费,898330849000008,国家电网,4,548,4,3
北京,外部商户,898111992220108,北京市丰台区城市管理委员会,4,36,1,4
吉林,公共缴费,898220148140135,云闪付有线电视缴费,4,221,3,4
上海,外部商户,802310051720519,石化贵州,4,1500,0,4
安徽,公共缴费,898340749000001,国网电力,4,353,4,4
上海,外部商户,898310179930128,宇石网络,4,40,0,2
上海,外部商户,802310049000551,石化河南,4,6000,0,4
河北,外部商户,898131093110012,廊坊国库（国税）,4,22818,0,2
上海,商城,802310053113387,上海煜禧（云闪付商城）,4,101,2,4
福建,公共缴费,104350548990033,福建广电网络集团股份有限公司石狮分公司,4,84,4,4
上海,外部商户,802310051720523,石化深圳,4,600,0,2
辽宁,外部商户,898211192220024,（特约）大洼县公安局交通管理大队,4,800,0,4
北京,外部商户,898111948161236,首都信息发展股份有限公司,4,104,1,4
内蒙古,公共缴费,898150349000004,内蒙古电力（集团）有限责任公司乌海电业局,4,3,4,4
上海,外部商户,872331065135014,龙湖物业服务集团有限公司杭州分公司,4,11772,2,3
北京,外部商户,898111953990245,多点,4,783,3,4
湖南,公共缴费,898432686510014,中国人民银行湘西土家族苗族自治州党费缴纳,4,278,0,4
湖南,服务类,027430293114003,国家金库株洲市中心支库,4,22386,0,1
上海,外部商户,310310458148483,肯德基上海保德餐厅,3,258,2,3
湖南,外部商户,105910000413275,衡东县天英学校,3,17204,2,3
福建,外部商户,027350149000041,国网石狮市供电有限公司,3,219,1,2
江苏,公共缴费,898320349002402,江苏省电力公司徐州供电公司,3,28654,1,3
总公司,外部商户,503034448120234,SmarTone Mobile Communications Limited,3,633,0,3
河北,外部商户,QRC310105208986,吉祥如意,3,6,0,2
厦门,外部商户,898352242140128,中国邮政速递物流股份有限公司厦门市分公司,3,446,0,3
上海,外部商户,802310049000564,石化福建,3,4000,0,3
江苏,外部商户,944300073720539,广州易通网讯信息科技有限公司,3,784,0,2
安徽,公共缴费,898340748140009,中国联通铜陵分公司（话费）,3,252,2,3
湖南,外部商户,899551053990004,城市汇通（数字礼券）,3,164,2,3
江苏,外部商户,898320153110196,金鹰国际商贸集团（中国）有限公司,3,442,2,3
湖北,外部商户,027421393110001,暂收款（随州银缴）,3,798,1,3
广东,外部商户,001445293110002,国家税务总局广东省税务局(社保缴费),3,14695,1,3
北京,外部商户,898111992220112,北京市通州区城市管理委员会,3,7,3,3
福建,外部商户,027350149000023,国网建瓯县供电有限公司,3,668,1,3
总公司,外部商户,802301048140001,欧飞(移动),3,249,1,2
北京,外部商户,898111948161131,北京速通科技,3,2099,2,3
厦门,外部商户,802350245110523,厦门航空有限公司,3,5067,0,3
上海,外部商户,802310051720525,石化内蒙古,3,1001,0,3
安徽,外部商户,303340141110002,合肥城市通卡股份有限公司（手机支付),3,110,0,3
上海,外部商户,951290053110059,苏州球酷信息科技有限公司,3,11,1,3
北京,外部商户,898111970131048,上海家营物业管理有限公司,3,40599,1,3
上海,外部商户,301310057120244,ABS移动端,3,424,1,3
上海,外部商户,310310458148364,肯德基上海蓝村路店,3,53,0,1
上海,服务类,802310053113432,银商电子,3,875,3,3
湖南,外部商户,105910000413196,岳阳县岳阳雅礼实验学校,3,35236,2,3
上海,外部商户,310310458149316,肯德基江苏苏州广济南路餐厅,3,153,0,2
浙江,公共缴费,898330549000003,国网浙江德清县供电有限公司（多渠道）,3,536,3,3
北京,外部商户,QRC310105125472,深圳宝辉酒店,3,1500,0,1
北京,外部商户,898110065133707,深圳市金地物业管理有限公司西安分公司,3,2425,2,3
上海,外部商户,105000054510626,光明随心订（乳制品）（云闪付）,3,335,3,2
福建,公共缴费,104352248990044,福建广电网络集团股份有限公司霞浦分公司,3,0,3,2
四川,外部商户,853650056513119,永坤服饰公司,3,12971,0,3
四川,外部商户,853650053110001,兰美人,3,18650,0,3
宁波,公共缴费,301330249000015,国家电网(杭湾),3,297,3,2
陕西,公共缴费,898610349000125,国家电网（宝鸡）,3,51,3,3
吉林,公共缴费,945220383981357,梨树县供电有限公司,3,193,2,3
浙江,外部商户,105330793110009,浦江县财政局,3,550,0,2
河南,服务类,898410793110039,河南新乡高新技术产业园区国家税务局,3,146,0,2
浙江,外部商户,423330193110004,杭州市江干区财政局,3,7909,1,2
新疆,服务类,898650193990155,新疆维吾尔自治区财政厅信息网络中心,3,487,1,3
上海,商城,802310053111941,佳誉网络（云闪付商城）,3,117,0,2
深圳,外部商户,802440359420503,天盈九州,3,30,0,2
浙江,公共缴费,898330749000010,国网浙江浦江县供电有限公司,3,504,3,3
北京,外部商户,898111948160552,财新传媒公司,3,2363,1,3
上海,外部商户,812310075231044,（特约）ETCP停车,3,45,1,3
安徽,外部商户,898340147220261,飞常准,3,7430,0,3
北京,外部商户,851100089990003,宝马汽车金融,3,22999,1,1
总公司,外部商户,105410892220001,沁阳市非税收入管理,3,300,0,3
上海,外部商户,301310081110007,法率网（法律服务）,3,81,1,1
北京,外部商户,802110045110532,铁行网,3,1701,0,2
福建,外部商户,027350149000019,国网福清市供电有限公司,3,956,1,3
江西,外部商户,821360160514000,中融创融资担保有限公司,3,3024,0,3
深圳,外部商户,802440379930733,AB游戏厅,3,41,1,3
安徽,外部商户,898340148160611,安徽交通卡（ETC服务）,3,403,1,3
宁波,外部商户,853332057326391,烽途电子科技公司,3,16899,1,3
陕西,外部商户,898610155330844,陕西万盛达信息科技有限公司,3,1149,1,3
福建,公共缴费,016350649000498,国网福建华安县供电有限公司,3,235,1,2
黑龙江,外部商户,896260053110367,邯郸市丛台区本汇贸易有限公司,3,1000,0,3
宁波,公共缴费,301330249000008,宁波市自来水有限公司 海曙营业厅,3,142,1,2
四川,外部商户,853650079410014,振勇体育,3,32617,0,3
浙江,外部商户,310330173750003,咪咕影院,3,119,3,2
辽宁,外部商户,826221049004023,国网辽宁省电力有限公司锦州供电公司,3,450,0,1
安徽,公共缴费,898340149000324,国网安徽长丰县供电有限责任公司（电费）,3,481,2,3
上海,外部商户,802310048992892,上海游民网络科技有限公司,3,10,0,1
福建,公共缴费,016350849000299,国网福建漳平市供电有限公司,3,169,1,3
总公司,外部商户,542034445110534,Trip.com(Hong Kong) Limited,3,1121,0,3
福建,外部商户,027350149000059,国网长泰县供电有限公司,3,410,0,1
安徽,公共缴费,898340249000143,国网安徽芜湖县供电有限责任公司（电费）,3,925,3,3
山东,外部商户,898053148160029,山东省齐鲁干细胞工程有限公司,3,13070,1,3
北京,外部商户,104100548991045,百度国际科技(深圳)有限公司,3,3000,0,3
上海,外部商户,802310056510502,farfetch珐菲琦,3,10241,1,3
上海,商城,802310053112497,同宁信息（云闪付商城）,3,487,1,3
湖南,公共缴费,898430149000064,长沙市望城区自来水有限公司,3,350,0,3
深圳,外部商户,802440379930626,无锡拉风科技,3,110,0,3
总公司,信用卡还款,454221094980001,辽宁农信信用卡还款,3,8765,0,3
浙江,外部商户,906330148160038,一梦江湖藏宝阁,3,2248,1,3
北京,外部商户,898110248160311,中国苏州,3,4000,0,3
上海,外部商户,802310053111808,娇韵诗,3,1320,0,2
北京,外部商户,898111448160734,上海掌越科技有限公司,3,9,1,1
辽宁,外部商户,898211192220019,（特约）盘锦市公安局辽东湾新区分局,3,420,0,3
江苏,外部商户,898320148161469,南京广电猫猫新媒体有限公司,3,457,3,2
浙江,公共缴费,898330149000016,国网浙江杭州市富阳区供电有限公司,3,384,3,3
上海,外部商户,802310049000561,石化海南,3,4000,0,3
总公司,外部商户,301370260129500,交行青岛电子渠道,3,6841,0,3
总公司,信用卡还款,475336094981001,湖州银行信用卡还款,3,14987,1,3
总公司,外部商户,105393093110051,中国共产党厦门市委员会组织部,3,300,0,3
安徽,公共缴费,898341348140016,中国联通宿州市分公司（话费）,3,9,2,2
安徽,公共缴费,898341249000137,国家电网,3,152,3,3
福建,公共缴费,016352249000303,国家电网（寿宁分公司）,3,766,1,3
深圳,外部商户,824440375230005,小猫智慧停车,3,89,2,3
总公司,外部商户,105410592220005,林州市财政局非税收入归集户,3,2103,0,3
宁波,外部商户,94433204816999C,安徽寿源网络科技有限公司,3,1100,0,1
山东,外部商户,QRC310105247439,宁阳县刘延峰超市,3,1371,0,1
福建,外部商户,027350149000060,国网长汀县供电有限公司,3,641,3,2
宁波,外部商户,853332053116400,江易东家居公司,3,14489,0,3
安徽,公共缴费,898340648140014,中国联通淮北市分公司（话费）,3,0,3,3
福建,公共缴费,104350348990011,福建广电网络集团股份有限公司尤溪分公司,3,0,3,3
上海,外部商户,310310758148061,肯德基重庆元旦餐厅,3,248,2,2
福建,公共缴费,016350149000252,国网福建连江县供电有限公司,3,469,2,3
上海,外部商户,802310051720526,石化宁夏,3,1200,0,3
安徽,公共缴费,898341548140031,中国联通六安市分公司（话费）,3,31,3,3
总公司,外部商户,301120060129500,交行天津电子渠道,3,1425,0,3
总公司,信用卡还款,457130394980001,秦皇岛银行信用卡还款,3,17000,0,2
北京,外部商户,802110045110591,河北航空,3,1870,0,2
河北,外部商户,898130193994033,河北省公安厅交通管理局,3,409,1,3
大连,外部商户,802210272990501,上海甄祺电子商务（充值）,3,248,1,3
上海,外部商户,310310458146237,肯德基辽宁大连友好广场餐厅,3,57,1,2
广西,外部商户,103882070510094,北海市社会保险经办中心,3,9837,1,2
浙江,公共缴费,898331049000035,国网浙江台州市黄岩区供电有限公司,3,378,3,2
青岛,服务类,898053282200003,中国海洋大学,3,8600,0,2
河南,外部商户,898410893110104,河南省焦作市国家税务局,3,750,0,2
安徽,公共缴费,898340448140014,中国移动通信集团安徽有限公司（话费）,3,9,3,3
江苏,外部商户,QRC310105223476,秀雅商铺,3,513,0,1
黑龙江,外部商户,896260053110573,海南香翔网络科技有限公司,3,1987,0,3
安徽,外部商户,898340148990105,安徽广电,3,8,0,1
辽宁,外部商户,898210193118001,辽宁省税务局,3,10,1,3
江西,外部商户,302421048160099,江西中至科技有限公司,3,115,2,3
辽宁,外部商户,898210792220022,（特约）北镇市公安交通警察大队罚没,3,484,1,3
总公司,外部商户,542034453110015,Hi Go Travel,3,26,0,3
总公司,外部商户,548044654998016,Food4U,3,344,0,3
宁波,公共缴费,301330249000004,国家电网（镇海）,3,207,3,3
辽宁,外部商户,898211092220004,（特约）辽阳县公安局交通管理大队,3,399,1,3
深圳,外部商户,802440354110729,南京山姆会员商店,3,645,2,3
广东,外部商户,898440649000066,佛山市高明燃气有限公司,3,323,0,2
浙江,外部商户,423330193110003,淳安县财政局,3,1879,1,3
上海,外部商户,310310758148504,肯德基福建三明永星国际餐厅,3,192,1,3
深圳,外部商户,802440353110882,金华虾笨网络科技有限公司,3,157,3,3
深圳,外部商户,QRC310105225953,隆多福清水店,3,1348,0,2
安徽,公共缴费,898341248140010,中国联通阜阳市分公司（话费）,3,33,3,3
辽宁,外部商户,898210992220012,（特约）阜新蒙古族自治县公安局交通警察大,3,298,2,3
北京,外部商户,104100548991044,百度时代网络技术(北京)有限公司,3,2999,1,3
浙江,公共缴费,898331149000012,国网浙江青田县供电有限公司（多渠道）,3,448,3,2
上海,外部商户,310310958129185,龙港芯都荟KFC,3,113,1,2
上海,外部商户,310310458149681,肯德基海南海口鹏晖餐厅,3,46,2,3
厦门,公共缴费,027350249000017,厦门水务,3,270,0,3
福建,公共缴费,016350449000263,国网福建泰宁县供电有限公司,3,51,1,2
浙江,公共缴费,898331149000004,国网浙江省电力有限公司丽水供电公司,3,325,3,2
上海,外部商户,310310458148420,肯德基上海大润发餐厅,3,137,1,3
贵州,公共缴费,898522249000105,贵州铜仁供电局（江口供电局）,3,947,3,3
安徽,公共缴费,898340148990002,合肥有线,3,147,2,3
上海,外部商户,310310758141206,肯德基江苏连云港嘉瑞宝餐厅,3,67,1,2
总公司,外部商户,105410792220006,新乡县财政局,3,148,1,2
上海,外部商户,310310458145778,肯德基四川成都锦华餐厅,3,87,1,2
贵州,公共缴费,898520449000130,贵州电网有限责任公司黄果树分局,3,506,3,3
深圳,外部商户,802440354110745,沃尔玛山姆会员商店（南通）,3,1712,1,3
广东,外部商户,898440186510023,广东银联工会费,3,15,0,3
福建,外部商户,027350149000027,国网连城县供电有限公司,3,350,0,3
总公司,外部商户,301520160129500,交行贵州电子渠道,3,1994,0,2
内蒙古,外部商户,898152549000106,内蒙古电力有限责任公司锡林郭勒电业局,3,400,0,1
广东,外部商户,301440180629943,广州市皮防所,3,30,0,2
福建,外部商户,027350149000065,国网平和县供电有限公司,3,500,0,3
安徽,公共缴费,898341149000128,国家电网,3,327,0,2
上海,外部商户,310310458148590,肯德基上海塘桥餐厅,3,51,2,3
总公司,外部商户,508034457228876,Fortress Online Store,3,3127,0,2
上海,商城,802310053113164,唯榀实业（云闪付商城）,3,4,3,3
安徽,公共缴费,898341849000003,国网安徽省电力公司宣城供电公司（电费）,3,464,3,3
福建,公共缴费,104350648990038,福建广电网络集团股份有限公司诏安分公司,3,0,3,3
辽宁,外部商户,826221049004030,国网辽宁省电力有限公司朝阳供电公司,3,553,0,3
吉林,公共缴费,945220683980397,国网吉林省电力有限公司白山市城郊供电公司,2,157,2,2
总公司,外部商户,620003620190015,Point Space,2,200,0,2
山西,公共缴费,898140649000742,国网山西电力朔州供电公司（后端商户）,2,101,2,2
福建,公共缴费,016350849000353,国网福建龙岩市新罗区供电有限公司,2,414,2,2
安徽,外部商户,QRC310105243557,明道商贸超市,2,1000,0,1
上海,外部商户,302310063000055,众安在线财产保险股份有限公司,2,254,0,1
河北,外部商户,898130193994014,河北省公安厅交通管理局,2,200,0,2
上海,外部商户,310310858141209,肯德基辽宁省云景店KFC,2,203,2,2
吉林,公共缴费,945220783983114,国网电力有限公司前郭尔罗斯县供电公司,2,59,2,2
深圳,外部商户,802440345110541,深圳航空,2,3513,2,1
深圳,外部商户,802440363000664,慧择保险（保险）（云闪付）,2,4440,0,2
深圳,外部商户,802440348160718,同花顺云软件,2,90,0,2
青岛,外部商户,898053293990215,（特约）青岛市社会保险事业局,2,1961,0,2
上海,外部商户,105000054510625,光明随心订（乳制品）（云闪付）,2,379,2,2
云南,外部商户,105910000437959,水富市第一中学,2,3351,1,2
上海,外部商户,310310458149615,肯德基广东深圳德赛餐厅,2,196,0,1
上海,外部商户,310310458148293,肯德基山东济南解放路餐厅,2,130,1,2
陕西,外部商户,105910000010435,西安市未央区华远海蓝城小学,2,9000,0,2
河北,外部商户,898130193994032,河北省公安厅交通管理局,2,200,0,2
上海,外部商户,310310458148475,肯德基上海国顺餐厅,2,73,2,2
福建,外部商户,309350449000001,福建恒源供水股份有限公司,2,120,0,2
上海,外部商户,310310858143205,肯德基广东佛山府前餐厅,2,181,1,2
上海,外部商户,310310458146850,肯德基浙江绍兴袍江大润发餐厅,2,83,0,1
总公司,信用卡还款,463360794980001,赣州银行信用卡还款,2,13000,0,2
福建,外部商户,027350149000063,国网周宁县供电有限公司,2,258,1,2
上海,外部商户,310310458148824,肯德基辽宁鞍山胜利路-餐厅,2,99,1,2
吉林,公共缴费,945220483981362,国网吉林东辽县供电有限公司,2,74,2,2
海南,外部商户,822641080620088,海南省妇幼保健院（医疗）（云闪付）,2,14,2,2
天津,外部商户,QRC310105243347,刘氏经络养生会馆,2,100,0,1
陕西,公共缴费,898610149000203,国家电网（西咸）,2,204,2,2
青岛,外部商户,898053293990216,（特约）青岛市社会保险事业局,2,1952,1,2
上海,外部商户,310310758140860,肯德基福建漳州水仙DT餐厅,2,64,1,1
总公司,外部商户,QRC370201059056,长沙市岳麓区贰号线便利店,2,22,0,1
上海,外部商户,104310058133374,星巴克（湖北）,2,30,1,2
北京,外部商户,898111953990384,多点,2,19,2,2
上海,服务类,102310093990015,上海交警罚没款,2,150,0,2
北京,外部商户,898111992220120,北京市大兴区城市管理委员会,2,7,0,2
上海,外部商户,802310051720518,石化四川,2,300,0,2
上海,外部商户,802310051720514,石化河南,2,700,0,2
贵州,公共缴费,898522349000146,贵州电网公司兴义供电局(望谟供电局),2,129,2,2
北京,外部商户,898110253115411,上海本来生活,2,411,0,2
上海,商城,802310053112520,海牙湾贸易（云闪付商城）,2,229,1,2
宁波,外部商户,102330249000127,宁波市公安局交通警察局,2,248,2,2
厦门,外部商户,852393155330001,纵通科技（实物销售）,2,31000,0,1
上海,外部商户,310310458147713,肯德基江苏南京大桥家乐福餐厅,2,106,1,1
福建,外部商户,027350149000054,国网永泰县供电有限公司,2,1077,1,2
山东,外部商户,898481193990001,交通违章罚款,2,200,0,1
上海,商城,802310053113455,中优农（云闪付商城）,2,121,2,2
上海,外部商户,310310458148598,肯德基上海美兰餐厅,2,11,2,2
广东,外部商户,103440148990726,广州易初莲花,2,139,0,2
陕西,公共缴费,898611049000112,国家电网（商洛）,2,12,1,2
浙江,公共缴费,898331049000039,国网浙江温岭市供电有限公司（多渠道）,2,356,1,2
福建,公共缴费,417350886510000,中共龙岩农商银行委员会党费,2,30,0,2
重庆,外部商户,802500073920533,上海悦会信息科技有限公司(移动支,2,66,0,2
云南,外部商户,105910000439805,昭通市昭阳区第一中学,2,3599,1,2
上海,外部商户,310310458146252,肯德基辽宁大连新马栏餐厅,2,296,0,2
上海,外部商户,310310358127844,必胜客上海金山百联,2,153,2,2
山东,外部商户,QRC310105242677,虎山镇天成商品信息咨询服务部,2,230,0,1
总公司,外部商户,542034453110014,Hi Go Travel,2,26,0,2
上海,外部商户,310310458148464,肯德基上海长临餐厅,2,62,2,2
北京,服务类,898111980110178,寻医问药,2,6,0,1
总公司,外部商户,542034457320501,"China Mobile Hong Kong Co.,Ltd.",2,600,0,2
上海,外部商户,310310458148430,肯德基上海崇明餐厅,2,25,0,2
总公司,外部商户,105411692220009,周口市财政局,2,209,2,2
四川,服务类,852651057340094,当乐网,2,228,0,2
上海,商城,802310053112840,梦耆实业（云闪付商城）,2,129,0,2
上海,外部商户,802310049000532,石化易捷网,2,6000,0,2
上海,外部商户,310310758149940,肯德基江苏南京21世纪餐厅,2,216,2,2
安徽,公共缴费,898341549000627,国家电网,2,392,1,2
上海,外部商户,310310458148508,肯德基上海中环餐厅,2,45,2,2
上海,商城,802310053112841,网易严选（云闪付商城）,2,26,1,2
北京,外部商户,802110059990502,雀巢水,2,70,2,2
新疆,公共缴费,547881049001000,乌鲁木齐水业集团有限公司,2,2,2,2
浙江,外部商户,103330493110001,浙江省财政厅,2,199,2,2
福建,公共缴费,104350648990040,福建广电网络集团股份有限公司平和分公司,2,18,1,1
河北,外部商户,898130193994038,河北省公安厅交通管理局,2,199,1,2
上海,外部商户,310310858140597,肯德基上海漕东餐厅,2,192,2,2
上海,外部商户,853290053112030,豆果美食（百货商城）（云闪付）,2,306,2,2
辽宁,外部商户,826221049004020,国网辽宁省电力有限公司大连供电公司,2,326,0,2
广东,外部商户,607441017710178,河北兴晶商贸有限公司,2,700,0,2
上海,外部商户,802310045110682,上海吉祥航空(移动收银台),2,1450,0,2
上海,外部商户,310310958140367,肯德基嘉兴华府银泰店,2,92,1,2
上海,外部商户,310310758148526,肯德基福建福州大学城DT餐厅,2,126,0,2
福建,外部商户,999350793110001,国税总局南平税务日间,2,500,0,1
总公司,外部商户,542034458110001,IMCOMING,2,88,0,2
吉林,公共缴费,945220783987002,国网扶余市供电公司,2,29,2,2
总公司,外部商户,105411692220005,西华县财政局,2,126,0,2
安徽,公共缴费,898341148140028,中国移动通信集团安徽有限公司（话费）,2,27,2,1
河北,外部商户,898130193994087,河北省公安厅交通管理局,2,200,0,1
福建,外部商户,105910000386935,莆田市荔城区拱辰中心幼儿园,2,4788,1,2
安徽,公共缴费,898341849000190,国网安徽省电力公司旌德县供电公司,2,108,2,2
安徽,公共缴费,898340248140011,中国联通芜湖市分公司（话费）,2,0,2,2
上海,外部商户,310310758147958,肯德基四川成都成都万象城餐厅,2,265,1,2
浙江,外部商户,102330493110007,海盐县财政局,2,268,1,2
总公司,外部商户,919084082990001,Flywire,2,180290,0,2
福建,外部商户,027350149000039,国网沙县供电有限公司,2,348,1,2
湖南,公共缴费,103439949000039,湘西花垣电力,2,64,0,1
浙江,外部商户,302330193110002,富阳区财政局,2,200,0,2
上海,外部商户,310310458147804,肯德基安徽合肥马鞍山路万达餐厅,2,19,1,1
浙江,公共缴费,898330349000017,国网浙江永嘉县供电有限公司,2,317,2,2
湖南,外部商户,898430992229011,湖南交通违法处理自助平台大通湖交警大队,2,198,2,2
上海,外部商户,310310458147028,肯德基浙江湖州凤凰餐厅,2,138,1,2
浙江,公共缴费,898330449000005,国网浙江桐乡市供电有限公司,2,523,2,2
四川,服务类,852651057340070,火烈鸟,2,38,0,1
湖北,外部商户,027421293110001,咸宁国税日间,2,400,0,1
深圳,外部商户,802440379930726,草花手游,2,129,0,2
上海,外部商户,105290070111017,格林豪泰酒店（中国）有限公司,2,116,1,1
浙江,外部商户,103330593110001,湖州市南浔区财政局,2,100,0,1
上海,外部商户,310310758148360,肯德基辽宁大连锦绣餐厅,2,84,0,2
上海,外部商户,310310758140418,肯德基江苏无锡大润发餐厅,2,59,0,2
上海,外部商户,310310758140861,肯德基福建厦门阿罗海DT餐厅,2,82,1,2
上海,外部商户,310310458146633,肯德基广东惠州港惠城餐厅,2,108,0,2
宁波,公共缴费,929330249000001,电力缴费（象山）,2,367,1,2
浙江,公共缴费,898330349000016,国网浙江省电力公司泰顺县供电公司,2,332,0,1
上海,外部商户,310310458147688,肯德基江苏常州青山餐厅,2,28,1,2
辽宁,外部商户,898210393110006,辽宁省税务局,2,65,2,2
北京,外部商户,947100048162271,易通网讯,2,1050,0,2
上海,外部商户,310310458147654,肯德基江苏省扬州吾悦广场,2,100,0,2
河北,外部商户,898130293110012,唐山国库（国税）,2,599,1,2
上海,外部商户,105000054510624,光明随心订（乳制品）（云闪付）,2,278,2,2
上海,外部商户,310310758141146,肯德基安徽合肥怀宁路餐厅,2,114,0,2
上海,外部商户,310310458148758,肯德基辽宁抚顺临江餐厅,2,41,2,2
河北,公共缴费,898130193994163,国网衡水市桃城区供电公司,2,100,2,2
山西,公共缴费,898140149000436,太原天然气有限公司,2,35,1,1
河南,服务类,898410293110052,互联网财税库银（开封）,2,106,0,2
重庆,公共缴费,898500086510294,中国人民银行江津中心支行(党费缴纳),2,176,0,2
浙江,外部商户,102330183980001,浙江省红十字会,2,2005,0,1
大连,外部商户,822791048140687,陕西维纳传媒股份有限公司,2,399,1,2
福建,公共缴费,016350149000246,国网平潭供电公司,2,444,0,2
山西,外部商户,898161093111001,太原市税务局（财税库银）,2,483,0,2
上海,外部商户,310310458149637,肯德基海南海口名门餐厅,2,207,1,2
山西,外部商户,898140148163189,山西华晟众慧信息科技有限公司,2,102,0,2
浙江,公共缴费,898331049000041,国网浙江仙居县供电有限公司,2,184,2,2
河北,外部商户,898130193994073,河北省公安厅交通管理局,2,198,1,2
